source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,213034579,english,2025-12-11T08:20:47+00:00,2025-12-11T08:20:47+00:00,True,0,0,0,0.5,,False,False,,"A really charming, bite-sized game with a simple objective that didn't overstay its welcome. Nicely done!",76561197991622788,229,26,146,0,139,2025-12-11T08:39:05+00:00
steam,2795000,213027081,english,2025-12-11T04:32:15+00:00,2026-01-23T14:05:36+00:00,True,0,0,0,0.5,,False,False,,"Very fun but short game that's really easy to pick up but decently difficult to master. It's got quite a cute premise and there's lots of cozy lore if you look for it (though the story isn't that deep). It'd be really interesting to explore more of this world, with perhaps a different monster protagonist working a minimum wage job.

If I had to criticise anything, I think the 2D cutscenes could've used a bit more polish. I felt it was a bit rushed and not as well done as the 3D stuff. Also, I bet most people missed out a bunch of story because levels transition between eachother without being returned to the menu (I reckon it'd be a good idea); each level has a description that you gotta go out of your way to read.

It was a pretty fun and rewarding achievement hunt as well. Didn't notice any bugs or anything. It'd be nice if the timer showed the current star grade; you CAN read what the next star rating's time limit is, but the times are different for each level.

Loved the ending! Looking forward to more from this studio!",76561198089178615,0,15,268,100,268,2026-01-23T13:54:04+00:00
steam,2795000,212988880,english,2025-12-10T15:40:59+00:00,2025-12-10T15:40:59+00:00,True,0,0,0,0.5,,False,False,,"This game is a very fun, short puzzle game! I had a blast getting all achievements. It's got a unique concept!",76561198168263384,57,3,89,0,89,2025-12-10T15:40:01+00:00
steam,2795000,212927259,english,2025-12-09T17:24:14+00:00,2025-12-09T17:24:14+00:00,True,0,0,0,0.5,,False,False,,"Nice little game to play when bored and its free i cant complain and everybody who leaves a bad review is just an hater
",76561198373605368,56,3,67,0,67,2025-12-09T17:20:04+00:00
steam,2795000,212915328,english,2025-12-09T13:59:23+00:00,2025-12-09T13:59:23+00:00,True,0,0,0,0.5,,False,False,,"Incredibly fun and cute!
If you can withstand some cartoony gore it's a 10/10!",76561198825518740,0,1,307,0,307,2025-12-09T05:34:02+00:00
steam,2795000,212894479,english,2025-12-09T04:40:08+00:00,2025-12-09T04:40:08+00:00,True,0,0,0,0.5,,False,False,,"It's a short game that balances perfectly simple gameplay with a hilarious, dark sense of humor. 
",76561199653508958,70,8,208,0,208,2025-12-09T04:33:17+00:00
steam,2795000,212859087,english,2025-12-08T16:51:24+00:00,2025-12-08T16:51:24+00:00,True,0,0,0,0.5,,False,False,,"very cute and fun, also it's free",76561199120173369,133,2,407,0,407,2025-12-07T15:24:45+00:00
steam,2795000,212828264,english,2025-12-08T04:42:15+00:00,2025-12-08T04:42:15+00:00,True,0,0,0,0.5,,False,False,,"Managed to get all achievements, enjoyed the challenge and the torture i had to go through for a total of 2.7 hours. Do i recommend this game? Yes. Did you have any issues with the game? No. Would you consider this game a good starter game for beginner pc users? Yes, if i managed to enjoy these head scratching puzzles, youre gonna enjoy kidnapping the people lol.",76561198870186045,0,6,161,0,161,2025-12-08T04:36:55+00:00
steam,2795000,212821563,english,2025-12-08T01:53:22+00:00,2025-12-08T01:53:22+00:00,True,0,0,0,0.5,,False,False,,"For a game made as a school project, this game is one of the best games I've played. So good for a free game that I made the effort to 100% it. The simple story of Kyle tryna make some cash to get by, risking his ass to pay is rent. The simple but tactical cleaning game with its charming, cute art style. The best part that its free.

It was a bittersweet moment when I got the news that this game development is coming to a close. It was a game with a good story and game potential. Alas, all things come to a close. I'm just glad to play this 'one of a kind' game",76561199306301342,0,8,212,0,212,2025-06-15T16:00:07+00:00
steam,2795000,212819408,english,2025-12-08T01:05:59+00:00,2025-12-08T01:05:59+00:00,True,0,0,0,0.5,,False,False,,"I love the game, its a short, cute, simple and got a dark undertone. I highly recommend 10/10 !!!!",76561199232595811,197,15,70,0,36,2025-12-17T00:10:22+00:00
steam,2795000,212808651,english,2025-12-07T21:33:25+00:00,2025-12-07T21:33:25+00:00,True,0,0,0,0.5,,False,False,,"I started playing it with my daughter. I thought it was about a puppy cleaning offices.
Turns out it's about a werewolf against the establishment.",76561198024901370,0,9,57,0,57,2025-12-07T21:31:24+00:00
steam,2795000,212804740,english,2025-12-07T20:30:58+00:00,2026-01-04T17:49:36+00:00,True,0,0,0,0.5,,False,False,,"[i]The WereCleaner[/i] is a simple stealth game where you (a janitor who happens to be a werewolf) go around trying to clean up messes without getting seen by other people. 

I think is game is great! The style and animations are adorable, the music is good, and it's just a really fun game.",76561199231456454,27,57,102,0,102,2025-12-03T04:15:15+00:00
steam,2795000,212802135,english,2025-12-07T19:51:58+00:00,2025-12-07T19:51:58+00:00,True,0,0,0,0.5,,False,False,,"Pros : Very cute, Fun gameplay, a good story, the main character is a furr-, its also sum-what replayable.
Cons : Nothing really,
So I think this is a really good if you want to play a smaller , yet fun game.",76561198435679011,0,3,313,0,313,2025-07-19T22:05:18+00:00
steam,2795000,212797516,english,2025-12-07T18:45:07+00:00,2025-12-07T18:45:07+00:00,True,0,0,0,0.5,,False,False,,A great short and free game where the hardest part is not commit murder. 10/10,76561199085824960,51,13,51,0,51,2025-12-07T18:31:26+00:00
steam,2795000,212792632,english,2025-12-07T17:35:10+00:00,2025-12-07T17:35:10+00:00,True,0,0,0,0.5,,False,False,,"best game i played this year funny cute wearperson game would playa sequel
",76561198880719622,0,3,53,0,53,2025-12-07T17:33:10+00:00
steam,2795000,212571025,english,2025-12-04T20:53:21+00:00,2025-12-04T20:53:21+00:00,True,0,0,0,0.5,,False,False,,A short cleaning game with simple controls that might seem cute at first sight,76561198156050895,776,173,124,0,124,2025-12-04T20:24:35+00:00
steam,2795000,212564032,english,2025-12-04T18:55:34+00:00,2025-12-04T18:55:34+00:00,True,0,0,0,0.5,,False,False,,"What a great little game. It's free, it's cute, and it's competently made. It also ran perfectly fine on my Steam Deck when I played it on there.",76561197987600149,0,305,138,0,138,2025-03-02T16:00:14+00:00
steam,2795000,212512940,english,2025-12-04T00:35:55+00:00,2025-12-04T00:35:55+00:00,True,0,0,0,0.5,,False,False,,"Lovely game that has a lot of charm. While it is on the shorter side, it is very well polished and you can't go wrong with it being free. Would recommend!",76561198012655647,465,49,118,0,117,2025-12-04T03:04:39+00:00
steam,2795000,212502707,english,2025-12-03T21:08:21+00:00,2025-12-03T21:08:21+00:00,True,0,0,0,0.5,,False,False,,"Incredibly fun little game, can't believe it's free! Easy to get through the levels, but getting the 5 stars for each one gives a bit of a challenge as you figure out the best route. A must play.",76561198056886572,601,68,170,0,170,2025-12-03T21:06:29+00:00
steam,2795000,212495776,english,2025-12-03T19:12:59+00:00,2025-12-03T19:12:59+00:00,True,0,0,0,0.5,,False,False,,"This was such an amazing little game!! The concept is funny and the gameplay is engaging. The music is fantastic, the character design is adorable, and I could easily see myself replaying this multiple times. It's short and sweet, but there's COLLECTIBLES which is my favorite thing.",76561198211666997,0,1,215,0,215,2025-12-03T19:11:10+00:00
steam,2795000,212393539,english,2025-12-02T09:11:59+00:00,2025-12-02T09:11:59+00:00,True,0,0,0,0.5,,False,False,,"Cute Game, still very stressful though but the grind is still fun when trying to 100% the game.",76561199403915534,0,6,169,0,169,2025-12-02T09:10:41+00:00
steam,2795000,212380969,english,2025-12-02T03:20:27+00:00,2025-12-02T03:20:27+00:00,True,0,0,0,0.5,,False,False,,"A very charming student game. Lighthearted mix of cleaning simulator and stealth mechanics. Game is a little on the short side (as to be expected for student projects, gamedev crunch mixed with college crunch is no joke), but what's here is very polished and sweet.",76561198848606609,269,6,77,0,77,2025-12-02T03:17:51+00:00
steam,2795000,212308003,english,2025-12-01T13:51:27+00:00,2025-12-01T13:51:27+00:00,True,0,0,0,0.5,,False,False,,"With its Overcooked-esqe art style to its goofily voiced dialogue, its a perfect game, Absolutely Loved it, cant wait to see more from this dev",76561199304675882,71,3,152,0,152,2025-12-01T13:43:18+00:00
steam,2795000,212296337,english,2025-12-01T12:26:49+00:00,2025-12-01T12:26:49+00:00,True,0,0,0,0.5,,False,False,,lovely indie game that is worth playing and not that long. And has a fun 100% competition process.,76561199100470916,36,28,6,0,5,2025-12-01T21:42:37+00:00
steam,2795000,212178176,english,2025-11-30T21:49:52+00:00,2025-11-30T21:49:52+00:00,True,0,0,0,0.5,,False,False,,"This is such a cute and quick game to play, the gameplay is fun, easy to pick up, and the characters are even cuter. And the fact that this game is FREE too is phenomenal and very sweet of the devs to do. I would've absolutely paid money for this, its definitely worth it!
It would be amazing to see a sequel or similar game in the future x",76561199062400415,80,1,239,0,239,2025-11-20T17:52:16+00:00
steam,2795000,212147164,english,2025-11-30T20:41:57+00:00,2025-11-30T20:41:57+00:00,True,0,0,0,0.5,,False,False,,"Free to play, fun gameplay and cute art style. It is pretty short, but I don't think that is a problem.",76561198965292905,0,18,46,0,46,2025-11-30T20:38:37+00:00
steam,2795000,212118103,english,2025-11-30T19:54:53+00:00,2025-11-30T19:54:53+00:00,True,0,0,0,0.5,,False,False,,Great game it would be cool if there was community made levels to have more content in the game,76561198206687968,134,4,173,0,173,2025-11-30T19:49:00+00:00
steam,2795000,211879343,english,2025-11-30T13:03:41+00:00,2025-11-30T13:03:41+00:00,True,0,0,0,0.5,,False,False,,Short but good. Fun both gameplay-wise and visually. Also offers a slight challenge if you want to get 5 stars on all levels.,76561199062323323,49,9,380,0,380,2025-07-20T17:57:33+00:00
steam,2795000,211699640,english,2025-11-29T17:37:03+00:00,2025-11-29T17:37:03+00:00,True,0,0,0,0.5,,False,False,,"I would have paid money for this. It's great! The art style is adorable, the gameplay if fun and surprisingly challenging if you go for perfect five-star runs of each level like I did, and there's a ton of charm and personality packed in like how each of the coworkers are based on someone from the dev team! There's really no reason not to try this one unless you can't afford free",76561199077985906,0,2,189,0,189,2025-11-29T17:33:22+00:00
steam,2795000,211395748,english,2025-11-28T12:57:28+00:00,2025-11-28T12:57:28+00:00,True,0,0,0,0.5,,False,False,,"This game has to be one of the best indie titles of 2024. It's certainly not for everyone, but if you're interested, the game [i] is [/i] free. Check it out! Just be mindful of the content warning the game starts with ([spoiler] This game contains depictions of blood, gore and body horror [/spoiler])",76561198292177773,0,4,96,0,96,2025-04-14T15:41:43+00:00
steam,2795000,211078714,english,2025-11-27T06:34:46+00:00,2025-11-27T06:34:46+00:00,True,0,0,0,0.5,,False,False,,"Very fun game, was both funny and greatly executed. I recommend this game 100%",76561198894978187,0,24,117,0,117,2025-11-27T06:32:04+00:00
steam,2795000,210922061,english,2025-11-26T16:42:24+00:00,2025-11-26T16:42:24+00:00,True,0,0,0,0.5,,False,False,,This was an ammzing little game and I had a great experience playing through it.,76561199167503579,35,9,42,0,42,2025-11-26T16:41:40+00:00
steam,2795000,210845482,english,2025-11-26T12:10:34+00:00,2025-11-26T12:10:34+00:00,True,0,0,0,0.5,,False,False,,super fun underrated game and litter with small cute details❤️,76561199055654408,58,36,157,0,157,2025-11-25T13:54:42+00:00
steam,2795000,210772886,english,2025-11-26T06:03:35+00:00,2025-11-26T06:03:35+00:00,True,0,0,0,0.5,,False,False,,The difficulty progression on the levels was well done and multiple of the achievements made me laugh because of their names. The entire game is very creative and well done. I'd recommend,76561199816193750,0,3,504,0,247,2025-11-27T05:28:03+00:00
steam,2795000,210146858,english,2025-11-24T20:48:41+00:00,2025-11-24T20:48:41+00:00,True,0,0,0,0.5,,False,False,,"Fantastic game!
Well-polished design and fun gameplay for nothing in exchange!
",76561198987365497,0,5,65,0,41,2025-11-25T18:57:50+00:00
steam,2795000,209981809,english,2025-11-24T01:51:58+00:00,2025-11-24T01:51:58+00:00,True,0,0,0,0.5,,True,False,,"It's a fun little game to stealth around in, i made it 5 levels in before getting a kill, i like chanting "" GO KYLE GO"" when i have to run back to the elevator each level complete
10/10 would show other people",76561198280151373,0,5,236,0,221,2025-11-24T02:08:40+00:00
steam,2795000,209963545,english,2025-11-23T20:24:07+00:00,2025-11-23T20:24:07+00:00,True,0,0,0,0.5,,False,False,,"A cute short little stealth macabre comedy game with just enough difficulty to be fun, and just long enough to really make you wish there was more to the game. Luckily it's free so no harm no foul, and plenty of fun if you want a quick little something to check out on the side. Plus the art is very cute.",76561198167029695,717,26,125,0,125,2025-11-23T20:21:06+00:00
steam,2795000,209930764,english,2025-11-23T13:11:28+00:00,2025-11-23T13:11:28+00:00,True,0,0,0,0.5,,False,False,,"[b]# --- MY THOUGHTS:[/b]

Very charming and fun game with interesting mechanics and a really satisfying challenge that took me a long while to complete (because the long pause I took in between attempts). I love the cute and wholesome but gorey graphics and the music's awesome. Give it a try.

[b]# --- RATING: 8/10[/b]",76561199877068244,44,87,158,0,158,2025-11-23T13:07:48+00:00
steam,2795000,209903247,english,2025-11-23T04:33:41+00:00,2025-11-23T04:33:41+00:00,True,0,0,0,0.5,,False,False,,"OMG this game is so good. I 100% and still plan on playing. YOU NEED TO PLAY!
",76561199587563151,0,9,146,0,132,2025-11-23T04:52:38+00:00
steam,2795000,209897872,english,2025-11-23T02:47:04+00:00,2025-11-23T02:47:04+00:00,True,0,0,0,0.5,,False,False,,"Short but addicting game. For the 1 hour that I played this I thought of nothing else other than this game. To simplify what this game is, you are a janitor who's a werewolf having to work the night shift. You need to get through 7 days of work to get your paycheck. Avoid getting spotted by coworkers and clean all the messes throughout the week. The style is adorable and the playstyle is simplistic. This game is not scary at all, although it features a bit of cartoonish gore. But all things considered especially the fact that this game is free I'd give it a 9/10. If they ever extend this game, or make a paid sequel I can assure you I'd 100% buy it.",76561199811802464,0,20,59,0,59,2025-11-22T02:27:05+00:00
steam,2795000,209895482,english,2025-11-23T02:00:26+00:00,2025-11-23T02:00:26+00:00,True,0,0,0,0.5,,False,False,,"This game is so cuteeeeee and also looks like so much work was put into it, the map layout works perfectly. its a real challenge but sooo fun and cute :3 love the design",76561199221908606,0,3,54,0,37,2025-11-23T10:28:23+00:00
steam,2795000,209746791,english,2025-11-21T06:12:33+00:00,2025-11-21T06:12:33+00:00,True,0,0,0,0.5,,False,False,,"I think this game is so cute, and should definitely be tried once or twice! I played it all in one sitting and got all the achievements besides the last one, I just thought it was so fun and wanted to keep going!",76561199387069555,3,1,127,0,127,2025-11-21T04:52:46+00:00
steam,2795000,209737618,english,2025-11-21T02:18:09+00:00,2025-11-21T02:18:09+00:00,True,0,0,0,0.5,,False,False,,"It's a really good game. The story is great, and the maps could have been expanded, but unfortunately things didn't go well for the developer. I'll be keeping an eye on it.",76561198150896965,108,3,163,0,163,2025-11-21T02:12:03+00:00
steam,2795000,209737323,english,2025-11-21T02:11:50+00:00,2025-11-21T02:11:50+00:00,True,0,0,0,0.5,,False,False,,"This is one of the only games that actually make me anxious, especially the last level",76561199133940854,0,1,304,0,304,2025-11-21T02:09:30+00:00
steam,2795000,209726755,english,2025-11-20T22:26:40+00:00,2025-11-20T22:26:40+00:00,True,0,0,0,0.5,,False,False,,"Very cute game! It took me a second to figure out how to properly bag employees without being caught, but once I did I was unstoppable! I'd 100% pay to see more, I love this game and it's concept!",76561199455311197,0,1,92,0,92,2025-11-20T22:22:23+00:00
steam,2795000,209644859,english,2025-11-19T20:07:00+00:00,2025-11-19T20:07:00+00:00,True,1,0,0,0.5,,False,False,,"A sweet and simple game great to play during a slow afternoon.

It's decent funny and even a bit challenging! I still need to revisit it to get the one last 5 starred level I'm missing for the last achievement haha",76561198046673812,189,16,364,0,364,2024-07-17T20:41:22+00:00
steam,2795000,209621285,english,2025-11-19T13:23:31+00:00,2025-11-19T13:23:31+00:00,True,0,0,0,0.5,,False,False,,"Super fun little game! Only took me around 2ish hours to beat the game with all achievements but every second of it was a blast! The artstyle is beautiful, the stealth is simple, but it feels incredible when everything perfectly works out and it's free!

The only gripe I had was that the options menu is tilted, which made it a little difficult to read for me. But otherwise fully recommend!
9.5/10",76561198807814683,96,7,123,0,123,2025-11-19T13:18:20+00:00
steam,2795000,209620856,english,2025-11-19T13:14:34+00:00,2025-11-19T13:14:34+00:00,True,0,0,0,0.5,,False,False,,"AMAZING game, I did however go a little bit insane to 100% it. The artstyle, the story, the interactions between characters.. this is pure peak",76561199384002537,58,20,188,0,188,2025-11-18T10:11:22+00:00
steam,2795000,209493329,english,2025-11-17T20:02:11+00:00,2025-11-17T20:02:11+00:00,True,0,0,0,0.5,,False,False,,This is the first game I've every 100% completed the achievements. It was a fun challenge and the art and music are very cute and cheery.,76561198391059180,0,8,234,0,234,2024-07-04T00:41:48+00:00
steam,2795000,209486126,english,2025-11-17T18:13:07+00:00,2025-11-17T18:13:07+00:00,True,0,0,0,0.5,,True,False,,"got the just a little guy achievment and no kills kyle desk statue (in game), now i can die in peace",76561199190194110,4,1,194,0,183,2025-11-18T04:47:44+00:00
steam,2795000,209485072,english,2025-11-17T17:57:26+00:00,2025-11-17T17:59:15+00:00,True,0,0,0,0.5,,True,False,,"Got the game as a free giveaway a few weeks ago, although it could be free permanently - I can't remember! 
Cool game overall. Finished in around 2 hours with 100% achievements (after checking what they were to give me an idea of what to aim for!).

If you are someone who enjoys finding optimal paths under time constraints (if you want a perfect score!) through what is a combination of a stealth/puzzle-ish game, this will be right up your alley.

Cute art style, good sound effects, great music. 
Good balance of 'take your brain out' yet 'stay frosty' gameplay - you'll understand if you play it! 
This dev shows promise.",76561198028554806,292,9,134,0,134,2025-11-17T04:24:07+00:00
steam,2795000,209346135,english,2025-11-16T02:18:04+00:00,2025-11-16T02:18:04+00:00,True,0,0,0,0.5,,False,False,,"An incredibly solid game, nice puzzle mecanics and a little but good amount of replayability and what's more, it's a free game",76561198390721599,0,6,150,0,150,2025-11-16T02:15:42+00:00
steam,2795000,209334443,english,2025-11-15T23:10:28+00:00,2025-11-15T23:10:28+00:00,True,0,0,0,0.5,,False,False,,"Fun, quick, easy, I love the artsyle, if you have 2 hours its fun free game that dose its job, recomended",76561199439385574,25,9,163,0,163,2025-11-15T23:09:22+00:00
steam,2795000,209271905,english,2025-11-15T11:34:03+00:00,2025-11-15T11:34:03+00:00,True,0,0,0,0.5,,True,False,,"wolfie must clean, wolfie must discard any witnesses, wolfie must distract coworkers for paycheck. 10 outta 10 game, PLEASE GIVE ME AN DLC I WOULD EVEN BUY IT",76561199693516792,0,2,135,0,60,2025-11-16T11:24:08+00:00
steam,2795000,209232777,english,2025-11-14T23:29:44+00:00,2025-11-14T23:29:44+00:00,True,0,0,0,0.5,,False,False,,"99% of positive review not gonna lie this game is good. You play as a human werewolf that need job as cleaner. But your hunger is uncontrolable, so you must avoid all coworker or you eat them. Its super fun game and the story was great. You must play it. Enjoy . 10/10",76561198128911874,303,306,152,0,152,2025-10-24T15:07:15+00:00
steam,2795000,209207352,english,2025-11-14T16:52:45+00:00,2025-11-14T16:52:45+00:00,True,0,0,0,0.5,,False,False,,game was very fun. If you want a good 30min experience to pass the time with a fun cute story I would recommend that you give this game a shot,76561199083467214,0,8,41,0,41,2025-11-14T16:51:27+00:00
steam,2795000,209178818,english,2025-11-14T07:53:48+00:00,2025-11-14T07:53:48+00:00,True,0,0,0,0.5,,False,False,,"Kyle cleans better than I clean my room.

I think this game is really cute despite the blood, it has a small plot point and I've been enjoying it so far. I would recommend for people who are just wanting to try out small games. Its simple and it starts getting more difficult each level. 

Kyle is a good werewolf janitor <3",76561199542377078,0,3,238,0,26,2025-11-27T07:30:47+00:00
steam,2795000,209115458,english,2025-11-13T13:05:58+00:00,2025-11-13T13:07:23+00:00,True,0,0,0,0.5,,True,False,,"The Werecleaner is a very neat and funny game, although, a really short one.

I liked the artstyle and the whole idea, the collectibles and overall, the game is pretty fun, with the sneaking and close-calls on being spotted.

It is a short burst however, with me managing to clear (or clean, rather) the game in less than one hour.",76561198392886357,0,10,44,0,44,2025-11-13T13:04:15+00:00
steam,2795000,209048232,english,2025-11-12T18:25:28+00:00,2025-11-12T18:25:28+00:00,True,0,0,0,0.5,,False,False,,"This game is cute as hell and the dialogue absolutely peak.
I loved every second of this *FREE* game. Everyone should give this a try.

also he is so incredibly cute :3
10/10 would recommend",76561199811966439,18,30,131,0,131,2025-11-12T18:23:24+00:00
steam,2795000,208991626,english,2025-11-11T22:37:15+00:00,2025-11-11T22:37:15+00:00,True,0,0,0,0.5,,True,False,,"Cartoon thrilling puzzles with a nice plot, all around a good game i got it for free on early release",76561197989759267,0,3,5738,0,5738,2025-11-06T22:02:03+00:00
steam,2795000,208969090,english,2025-11-11T16:54:38+00:00,2025-11-11T16:54:38+00:00,True,0,0,0,0.5,,False,False,,"So, I completed this game very quickly and went hard into it and 100% in 2.4 hours (according to Steam). I really liked this game it was fun. The controls are very easy to understand, simple, and nice. It is a fluffy game with a ""howlin"" experience. I strongly recommend this game to anyone who would try it. Have fun cleaning everyone.",76561199262006423,0,1,181,0,145,2025-11-11T20:13:14+00:00
steam,2795000,208931433,english,2025-11-11T03:57:39+00:00,2025-11-11T03:57:39+00:00,True,0,0,0,0.5,,False,False,,"Took me roughly an hour and a half to complete, then a half hour more to achievement hunt. 

Not very long but it was a treat of a game. Didn't overstay its welcome but also gave me some good laughs.",76561198156113735,256,6,139,0,139,2025-11-11T01:16:24+00:00
steam,2795000,208892335,english,2025-11-10T16:25:26+00:00,2025-11-10T16:25:26+00:00,True,0,0,0,0.5,,False,False,,Quick game about being a werewolf janitor. Hunting for achievements was very fun but sometimes challenging.,76561198227525396,114,15,148,0,148,2025-11-10T16:16:09+00:00
steam,2795000,208871775,english,2025-11-10T09:44:36+00:00,2025-11-10T09:44:36+00:00,True,0,0,0,0.5,,False,False,,super fun and silly game! love chomping on my coworkers :D,76561199239473367,0,1,109,0,109,2025-11-10T09:37:52+00:00
steam,2795000,208869387,english,2025-11-10T08:34:30+00:00,2025-11-10T08:34:30+00:00,True,0,0,0,0.5,,False,False,,"Very cute game. Fun couple hours to 100% for completely free, no kind of monetization like microtransactions or ads. Only downside is that there isn't more (and that I found it too late to get the Kyle plushie)",76561197999135604,501,19,281,0,281,2025-11-10T08:24:27+00:00
steam,2795000,208832509,english,2025-11-09T19:44:57+00:00,2025-11-09T19:44:57+00:00,True,0,0,0,0.5,,False,False,,"Amazing relaxing game to play after a tiresome day. The gameplay is simple, the visuals are charming, the story of this game is interestingly funny. This game got me attached for a while so I've 100%ed it. Must play if you're bored and want to play a game that wont take you hours to finish",76561199000042788,113,14,140,0,140,2025-11-09T19:42:03+00:00
steam,2795000,208782765,english,2025-11-09T07:11:37+00:00,2025-11-09T07:11:37+00:00,True,0,0,0,0.5,,False,False,,"Such a cute game! I love the dialogue sounds and the art style, such a fun game to relax with ♥",76561198164952582,0,1,115,0,115,2025-11-04T09:31:34+00:00
steam,2795000,208778536,english,2025-11-09T05:39:36+00:00,2025-11-09T05:39:36+00:00,True,0,0,0,0.5,,False,False,,Took me about 2 hours to beat + get all the achievements - very cute and entertaining game. I just wish it didn't play the same royalty-free rock song on infinite loop,76561198351145889,0,9,207,0,163,2025-11-09T08:06:38+00:00
steam,2795000,208701212,english,2025-11-08T09:46:10+00:00,2025-11-08T09:46:10+00:00,True,0,0,0,0.5,,False,False,,"Honestly really cute and fun to play, if i ever get mad at my co-workers i can just maul them! Highly recommend.",76561199235378248,0,4,109,0,94,2025-11-16T01:30:09+00:00
steam,2795000,208686769,english,2025-11-08T04:41:56+00:00,2025-11-08T04:41:56+00:00,True,0,0,0,0.5,,False,False,,"Short, sweet, and a good ole time. Took about 40 minutes to beat. It's a decent challenge while still being cute and cozy. Well worth the time.",76561199073349075,1245,295,36,0,36,2025-11-08T04:38:10+00:00
steam,2795000,208684138,english,2025-11-08T03:45:48+00:00,2025-11-08T03:45:48+00:00,True,0,0,0,0.5,,False,False,,"om nom nom

Very cute game, very fun for the length of the story. It took me ~30 minutes to beat the story and I predict another ~45 to go back and get achievements. The game isn't super difficult but god it's so charming. 10/10 I would die for Kyle the janitor",76561199001397757,179,40,107,0,44,2025-11-08T23:13:01+00:00
steam,2795000,208620251,english,2025-11-07T10:27:03+00:00,2025-11-07T10:27:03+00:00,True,0,0,0,0.5,,False,False,,Such a cute game. It's also free which is pretty dope,76561199118688557,98,6,155,0,155,2025-11-07T10:25:50+00:00
steam,2795000,208564846,english,2025-11-06T16:38:23+00:00,2025-11-06T16:38:23+00:00,True,0,0,0,0.5,,False,False,,"Its free, lots of fun and has great production quality. Honestly, just get it!",76561198110909577,0,24,34,0,34,2025-11-06T16:04:47+00:00
steam,2795000,208508794,english,2025-11-05T21:35:50+00:00,2025-11-05T21:35:50+00:00,True,0,0,0,0.5,,False,False,,"Werecleaner's got a nice style, simple gameplay, and is overall a good time. The last level's a bit challenging but nothing terribly hard. An simple but fun game to kill some time with.",76561199835893636,5,5,58,0,58,2025-11-05T21:29:35+00:00
steam,2795000,208503876,english,2025-11-05T20:24:02+00:00,2025-11-05T20:24:02+00:00,True,0,0,0,0.5,,False,False,,"amazing audio design, couldnt stop giggling my ass of throughout the entire game, love the art style and the designs of all the characters, the collectable descriptions were exceptionally clever and i enjoyed all the hound refrences in them, 10/10 would clean the whole office again",76561199690154113,0,4,120,0,113,2025-11-14T06:26:36+00:00
steam,2795000,208417902,english,2025-11-04T19:24:19+00:00,2025-11-04T19:24:19+00:00,True,0,0,0,0.5,,False,False,,A lot of fun. Trying to get 5 stars on all levels actually took a good bit of effort and i really liked the little notes on the collectables. 100% recommend for anyone.,76561199251291120,0,5,318,0,318,2025-11-04T19:20:39+00:00
steam,2795000,208380504,english,2025-11-04T10:06:40+00:00,2025-11-04T10:06:40+00:00,True,0,0,0,0.5,,False,False,,"This was such a cute little game! Just 100% it
I do recommend it. It's adorable from start to finish, and when I played through the first time, I was as lethal as I could be and it was a blast!",76561198064407468,387,13,113,0,113,2025-11-04T09:51:23+00:00
steam,2795000,208370023,english,2025-11-04T05:31:04+00:00,2025-11-04T05:31:04+00:00,True,0,0,0,0.5,,False,False,,"SUPER CUTE!!! The art style and the models for the game are super stylized and cute, and Kyle is just a little guy!!! He did nothing wrong!!!! Stop looking at the corpses behind him it's not about them right now!!!!",76561199549739814,9,3,97,0,62,2025-11-04T16:03:24+00:00
steam,2795000,208360706,english,2025-11-04T01:46:17+00:00,2025-11-04T01:46:17+00:00,True,0,0,0,0.5,,False,False,,"Such a short, sweet, and goofy game. You can easily do everything in an hour and a half.",76561198174743639,0,15,89,0,89,2025-11-04T01:17:45+00:00
steam,2795000,208354976,english,2025-11-03T23:46:49+00:00,2025-11-03T23:46:49+00:00,True,0,0,0,0.5,,False,False,,fun game with a pretty good storyline. the achievements took me a while but totally worth it,76561199058162625,0,9,216,0,216,2025-11-03T23:45:43+00:00
steam,2795000,208278370,english,2025-11-03T00:04:24+00:00,2025-11-03T00:04:24+00:00,True,0,0,0,0.5,,False,False,,"Fun and free short stealth/comedy game where you play a werewolf janitor forced to work overtime overnight for a week to pay for his rent. Gameplay loop is to stealthly avoid co-workers while cleaning up messes around the office and sneaking away without anyone seeing you. Fail, and you will be forced to kill any witness and devour their bodies and clean up the gore. Very charming, some of the speedruns took me many tries to complete lol. Great game to play for a few hours.

8/10",76561198059198305,0,99,187,0,187,2025-09-21T02:04:12+00:00
steam,2795000,208230286,english,2025-11-02T14:26:45+00:00,2025-11-02T14:26:45+00:00,True,0,0,0,0.5,,False,False,,"Funny and cute little game where poor underpaid Kyle the janitor gets all the hardships possible for the week before his rent is due. Really funny and cute animations and gameplay, it's hard to believe this game is free!",76561198236668136,0,5,229,0,120,2025-11-04T19:39:28+00:00
